"table_catalog","table_schema","table_name","column_name","ordinal_position","column_default","is_nullable","data_type","comment","extra_info"
"awsdatacatalog","default","order_product_sf","shopify_product_id_text__c","39",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","size__c","40",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","status__c","41",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","subscription_product__c","42",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","subscription_started__c","43",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","lds_id__c","44",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","notes__c","45",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","discounted_price__c","46",,"YES","double",,
"awsdatacatalog","default","order_product_sf","order__c","47",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","order_record_type__c","48",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","final_price__c","49",,"YES","double",,
"awsdatacatalog","default","order_product_sf","opportunity_product__c","50",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","data_fix_subscription__c","51",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","shopify_price__c","52",,"YES","double",,
"awsdatacatalog","default","order_product_sf","discount_amount__c","53",,"YES","double",,
"awsdatacatalog","default","order_product_sf","exchange_order_product__c","54",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","discount_expiry_date__c","55",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","discount_original_price__c","56",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","gc_mandate_id_manual__c","57",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","gc_mandate_url__c","58",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","order_product_id__c","59",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","subscription__c","60",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","gc_retry__c","61",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","offer_applied__c","62",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","number_of_failed_payments_on_this_op__c","63",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","multi_bike_discount_applied__c","64",,"YES","boolean",,
"awsdatacatalog","default","order_product_sf","asset__c","65",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","discount_price_match__c","66",,"YES","boolean",,
"awsdatacatalog","default","order_product_sf","old_bike_subscription_id__c","67",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","unbuilt_stock__c","68",,"YES","boolean",,
"awsdatacatalog","default","order_product_sf","sub_cancelled_bc__c","69",,"YES","boolean",,
"awsdatacatalog","default","order_product_sf","product_standard_price__c","70",,"YES","double",,
"awsdatacatalog","default","order_product_sf","order_start_date__c","71",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","order_delivery_date__c","72",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","return_subscription_id__c","73",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","skip_pro_rata_payment__c","74",,"YES","boolean",,
"awsdatacatalog","default","order_product_sf","return_subscription__c","75",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","return_order_product__c","76",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","original_order__c","77",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","original_order_product__c","78",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","original_delivery_date__c","79",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","membership_length__c","80",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","sub_cost__c","81",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","unique_bcp_id__c","82",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","gc_sub_id__c","83",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","member_name__c","84",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","cm_fraud__c","85",,"YES","boolean",,
"awsdatacatalog","default","order_product_sf","date_mandate_cancelled__c","86",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","cm_fraud_recovery__c","87",,"YES","boolean",,
"awsdatacatalog","default","order_product_sf","recovery_status__c","88",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","date_recovery_complete__c","89",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","unique_bcp_id_bike__c","90",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","discount_code__c","91",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","bcp_order_product__c","92",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","free_promotion__c","93",,"YES","boolean",,
"awsdatacatalog","default","order_product_sf","competition_winner__c","94",,"YES","boolean",,
"awsdatacatalog","default","order_product_sf","competition_start_date__c","95",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","no_of_free_months__c","96",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","competition_end_date__c","97",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","return_reason__c","98",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","exchange_subscription_id__c","99",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","subscription_start_date__c","100",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","subscription_term_out_date__c","101",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","subscription_status__c","102",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","full_price__c","103",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","reason_for_foc_cancellation__c","104",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","external_payment_id__c","105",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","product_sku__c","106",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","discount_expiry_actioned__c","107",,"YES","boolean",,
"awsdatacatalog","default","order_product_sf","seasonal_promotion__c","108",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","payment__c","109",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","discount_expiry_email_sent__c","110",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","exchanged_bike_product__c","111",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","exchanged_bike_brand__c","112",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","exchanged_bike_model__c","113",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","exchanged_bike_size__c","114",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","exchanged_bike_type__c","115",,"YES","varchar",,
"awsdatacatalog","default","order_product_sf","case__c","116",,"YES","varchar",,
"awsdatacatalog","default","order_sf","id","1",,"YES","varchar",,
"awsdatacatalog","default","order_sf","ownerid","2",,"YES","varchar",,
"awsdatacatalog","default","order_sf","contractid","3",,"YES","varchar",,
"awsdatacatalog","default","order_sf","accountid","4",,"YES","varchar",,
"awsdatacatalog","default","order_sf","pricebook2id","5",,"YES","varchar",,
"awsdatacatalog","default","order_sf","originalorderid","6",,"YES","varchar",,
"awsdatacatalog","default","order_sf","opportunityid","7",,"YES","varchar",,
"awsdatacatalog","default","order_sf","recordtypeid","8",,"YES","varchar",,
"awsdatacatalog","default","order_sf","effectivedate","9",,"YES","varchar",,
"awsdatacatalog","default","order_sf","enddate","10",,"YES","varchar",,
"awsdatacatalog","default","order_sf","isreductionorder","11",,"YES","boolean",,
"awsdatacatalog","default","order_sf","status","12",,"YES","varchar",,
"awsdatacatalog","default","order_sf","description","13",,"YES","varchar",,
"awsdatacatalog","default","order_sf","customerauthorizedbyid","14",,"YES","varchar",,
"awsdatacatalog","default","order_sf","companyauthorizedbyid","15",,"YES","varchar",,
"awsdatacatalog","default","order_sf","type","16",,"YES","varchar",,
"awsdatacatalog","default","order_sf","billingstreet","17",,"YES","varchar",,
"awsdatacatalog","default","order_sf","billingcity","18",,"YES","varchar",,
"awsdatacatalog","default","order_sf","billingstate","19",,"YES","varchar",,
"awsdatacatalog","default","order_sf","billingpostalcode","20",,"YES","varchar",,
"awsdatacatalog","default","order_sf","billingcountry","21",,"YES","varchar",,
"awsdatacatalog","default","order_sf","billinglatitude","22",,"YES","varchar",,
"awsdatacatalog","default","order_sf","billinglongitude","23",,"YES","varchar",,
"awsdatacatalog","default","order_sf","billinggeocodeaccuracy","24",,"YES","varchar",,
"awsdatacatalog","default","order_sf","billingaddress","25",,"YES","varchar",,
"awsdatacatalog","default","order_sf","shippingstreet","26",,"YES","varchar",,
"awsdatacatalog","default","order_sf","shippingcity","27",,"YES","varchar",,
"awsdatacatalog","default","order_sf","shippingstate","28",,"YES","varchar",,
"awsdatacatalog","default","order_sf","shippingpostalcode","29",,"YES","varchar",,
"awsdatacatalog","default","order_sf","shippingcountry","30",,"YES","varchar",,
"awsdatacatalog","default","order_sf","shippinglatitude","31",,"YES","varchar",,
"awsdatacatalog","default","order_sf","shippinglongitude","32",,"YES","varchar",,
"awsdatacatalog","default","order_sf","shippinggeocodeaccuracy","33",,"YES","varchar",,
"awsdatacatalog","default","order_sf","shippingaddress","34",,"YES","varchar",,
"awsdatacatalog","default","order_sf","name","35",,"YES","varchar",,
"awsdatacatalog","default","order_sf","activateddate","36",,"YES","varchar",,
